date,dsa_count,news_count,sentiment_mean,sentiment_min,sentiment_max,sentiment_std,sentiment_neg_mean,sentiment_pos_mean,negative_news_pct,positive_news_pct
2025-09-03,605992,25,-0.208036,-0.93,0.6908,0.4294780365792877,0.0868799999999999,0.04168,0.56,0.12
2025-09-04,341584,25,-0.28156,-0.9719,0.8176,0.4542946858593,0.1209199999999999,0.04328,0.64,0.2
2025-09-05,196760,25,-0.0308279999999999,-0.9729,0.93,0.5478228644516401,0.09504,0.07048,0.4,0.36
2025-09-06,171011,25,-0.1182079999999999,-0.8779,0.9001,0.5300090889182939,0.08916,0.07048,0.48,0.32
2025-09-07,111605,25,0.2772119999999999,-0.836,0.9022,0.5269348592150647,0.05132,0.10452,0.24,0.72
2025-09-08,92446,25,-0.21776,-0.9565,0.9349,0.5575840758127871,0.1201199999999999,0.06036,0.52,0.36
2025-09-09,152175,25,0.094704,-0.743,0.9313,0.5723615762645148,0.0748,0.11012,0.4,0.4
2025-09-10,116980,25,-0.252524,-0.872,0.9382,0.5214354389797456,0.1162,0.0674,0.68,0.24
2025-09-11,208460,25,-0.30986,-0.9538,0.7096,0.5370130724665835,0.15136,0.0652,0.6,0.24
2025-09-12,137293,25,-0.367204,-0.9201,0.9081,0.5646395908754539,0.14396,0.04072,0.64,0.2
2025-09-13,238844,25,-0.149424,-0.836,0.8591,0.5774034889260715,0.10672,0.07848,0.64,0.28
2025-09-14,116622,25,0.012268,-0.9231,0.9153,0.660331750997936,0.0868,0.09876,0.44,0.52
2025-09-15,95937,25,0.065604,-0.8922,0.9217,0.5422565934905725,0.07736,0.10216,0.36,0.52
2025-09-16,188943,25,-0.290708,-0.9337,0.4215,0.4618095468220638,0.1072399999999999,0.02944,0.6,0.24
2025-09-17,179330,25,-0.169796,-0.9531,0.8519,0.5877407411299644,0.11016,0.0592399999999999,0.56,0.28
2025-09-18,154300,25,-0.085272,-0.872,0.6369,0.4217537267363502,0.07672,0.066,0.48,0.36
2025-09-19,149361,25,-0.079144,-0.8779,0.91,0.5983465785512607,0.09808,0.0807599999999999,0.52,0.32
2025-09-20,161828,25,-0.233096,-0.9423,0.8519,0.6035239266044057,0.13008,0.04768,0.6,0.32
2025-09-21,107549,25,-0.1191879999999999,-0.9313,0.9022,0.5417170629175344,0.10416,0.07496,0.6,0.24
2025-09-22,119618,25,-0.289464,-0.9062,0.4939,0.4538395177857476,0.11012,0.04004,0.68,0.2
2025-09-23,252016,25,-0.154204,-0.9201,0.6808,0.4685272418803415,0.086,0.05736,0.44,0.4
2025-09-24,171189,25,-0.170572,-0.9552,0.8074,0.5860749047826566,0.11488,0.06412,0.48,0.32
2025-09-25,224831,25,-0.08986,-0.8689,0.9117,0.5365373634706161,0.0952799999999999,0.07284,0.52,0.4
2025-09-26,200869,25,-0.2281639999999999,-0.93,0.765,0.4981704839751147,0.11896,0.0516,0.64,0.24
2025-09-27,155567,25,0.0180559999999999,-0.8957,0.967,0.5747990216275599,0.0752399999999999,0.09016,0.32,0.44
2025-09-28,140041,25,-0.204984,-0.8625,0.9246,0.6058394167962332,0.11168,0.07328,0.72,0.24
2025-09-29,173265,25,-0.064376,-0.9678,0.8225,0.5900416570243155,0.1030399999999999,0.08188,0.48,0.44
2025-09-30,215088,25,-0.0253319999999999,-0.969,0.9313,0.5937620248685495,0.10176,0.1012,0.52,0.44
2025-10-01,163852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,124451,25,-0.0899399999999999,-0.9565,0.9081,0.5444372154803527,0.0823199999999999,0.0668,0.48,0.32
2025-10-03,120933,25,-0.0769319999999999,-0.9509,0.9153,0.5917323075310321,0.12232,0.08584,0.52,0.36
2025-10-04,119875,25,-0.2352199999999999,-0.9758,0.8248,0.5279858376888531,0.1394399999999999,0.07792,0.64,0.32
2025-10-05,99647,25,-0.0890319999999999,-0.9732,0.875,0.6322948000545315,0.11864,0.08428,0.52,0.4
2025-10-06,99044,25,-0.0243079999999999,-0.8885,0.8442,0.5940484518421035,0.0880799999999999,0.08044,0.36,0.4
2025-10-07,115721,25,-0.0080479999999999,-0.891,0.875,0.5175453202338903,0.0875199999999999,0.07864,0.36,0.4
2025-10-08,109819,25,0.054856,-0.969,0.9274,0.612483322274166,0.0982,0.10748,0.4,0.44
2025-10-09,129620,25,-0.094044,-0.9716,0.7351,0.5318833677264218,0.10756,0.05484,0.48,0.32
2025-10-10,135977,25,-0.0048439999999999,-0.9217,0.836,0.6133282214801468,0.1074799999999999,0.09656,0.44,0.52
2025-10-11,652961,25,-0.094484,-0.9186,0.8885,0.6185794478836167,0.1104,0.08036,0.52,0.4
2025-10-12,624204,25,-0.0298639999999999,-0.8784,0.8402,0.5232110724210641,0.09068,0.07704,0.44,0.44
2025-10-13,657215,25,-0.024024,-0.8176,0.9022,0.6144944746895614,0.08628,0.10116,0.52,0.44
2025-10-14,700627,25,-0.2938159999999999,-0.9712,0.967,0.4779949737643691,0.11912,0.05364,0.6,0.2
2025-10-15,754022,25,-0.070736,-0.9274,0.7096,0.4618704605232943,0.08268,0.06816,0.44,0.4
2025-10-16,687446,25,-0.174128,-0.9136,0.9246,0.6126017091193918,0.114,0.0751199999999999,0.56,0.36
2025-10-17,763400,25,-0.283364,-0.9559,0.8481,0.6254655020894437,0.1452,0.05316,0.64,0.28
2025-10-18,910816,25,-0.193168,-0.9246,0.9552,0.5195420458211251,0.11624,0.06616,0.6,0.2
2025-10-19,706039,25,-0.1540599999999999,-0.9337,0.8126,0.5359113426677962,0.11188,0.07948,0.48,0.32
2025-10-20,639897,25,-0.1412159999999999,-0.9657,0.8481,0.4731187932686673,0.08584,0.0555199999999999,0.48,0.32
2025-10-21,446728,25,-0.034924,-0.8176,0.9325,0.5654273918232119,0.0893599999999999,0.08732,0.44,0.36
2025-10-22,528856,25,0.0211399999999999,-0.8225,0.8935,0.4835057931400615,0.0911599999999999,0.08848,0.44,0.44
2025-10-23,583807,25,-0.287648,-0.9638,0.7717,0.4584922360258677,0.12408,0.04628,0.6,0.24
2025-10-24,779680,25,-0.273336,-0.9879,0.8934,0.490327813512552,0.1191199999999999,0.02724,0.64,0.16
2025-10-25,768890,25,0.060324,-0.872,0.8792,0.5396619284552135,0.07508,0.0856,0.4,0.56
2025-10-26,548746,25,0.187048,-0.7845,0.914,0.5368151652999382,0.0567599999999999,0.1043599999999999,0.32,0.56
2025-10-27,531811,25,-0.034276,-0.9153,0.802,0.5182371467040934,0.0732,0.06304,0.36,0.4
2025-10-28,596206,25,-0.158496,-0.886,0.7178,0.4755488471061622,0.0883999999999999,0.05612,0.52,0.32
2025-10-29,559179,25,-0.2488919999999999,-0.8568,0.9274,0.5519077560027581,0.12436,0.06812,0.6,0.28
2025-10-30,592740,25,-0.098416,-0.899,0.8158,0.4631344519078665,0.06248,0.0464,0.44,0.2
2025-10-31,568779,25,-0.3348479999999999,-0.9485,0.6249,0.4661000528813529,0.13848,0.0358,0.68,0.16
2025-11-01,547857,25,-0.122764,-0.9485,0.8176,0.5971184330633246,0.0952799999999999,0.06556,0.44,0.36
2025-11-02,498711,25,-0.289564,-0.9565,0.9209,0.5353771791027331,0.1302,0.04868,0.64,0.2
2025-11-03,506828,25,-0.057264,-0.891,0.8331,0.5355650674792,0.07328,0.0619199999999999,0.32,0.44
2025-11-04,552270,25,0.1297439999999999,-0.7506,0.9001,0.4870695638858991,0.05304,0.08548,0.32,0.44
2025-11-05,569888,25,0.1786199999999999,-0.8519,0.882,0.5211309869888759,0.0482,0.09788,0.28,0.52
2025-11-06,669029,25,-0.019808,-0.9682,0.9493,0.5597268976349091,0.1067999999999999,0.0921599999999999,0.48,0.48
2025-11-07,605405,25,-0.035768,-0.8625,0.8555,0.519712376392943,0.07876,0.06568,0.4,0.32
2025-11-08,513782,25,-0.227212,-0.9313,0.8316,0.578932405947361,0.1214799999999999,0.06548,0.64,0.32
2025-11-09,194217,25,-0.1426919999999999,-0.9638,0.8807,0.5742392511279598,0.12104,0.06824,0.48,0.36
2025-11-10,140908,25,-0.0726639999999999,-0.9829,0.886,0.5879742476537556,0.1011199999999999,0.0652,0.48,0.36
2025-11-11,167817,25,-0.0913039999999999,-0.9349,0.9287,0.5249504254536804,0.11048,0.09204,0.6,0.4
2025-11-12,140036,25,0.0763,-0.8689,0.9062,0.5122234442116057,0.06248,0.0805599999999999,0.36,0.44
2025-11-13,164728,25,-0.128044,-0.9468,0.9168,0.5477021943209649,0.08876,0.05492,0.48,0.28
2025-11-14,250730,25,0.118284,-0.9118,0.9231,0.5904329053702885,0.09536,0.12908,0.4,0.56
2025-11-15,164857,25,-0.025312,-0.8519,0.8834,0.5244870113320252,0.08084,0.07092,0.4,0.44
2025-11-16,170834,25,-0.0593439999999999,-0.9477,0.9231,0.619454307648272,0.0954,0.07488,0.44,0.4
2025-11-17,103192,25,-0.213808,-0.9628,0.7351,0.4584873868886689,0.0976,0.03356,0.48,0.2
2025-11-18,143089,25,-0.009352,-0.8807,0.765,0.5213228843010826,0.06752,0.0727999999999999,0.4,0.48
2025-11-19,104352,25,-0.314648,-0.9758,0.6369,0.5036648608906522,0.17032,0.0602,0.64,0.2
2025-11-20,217011,25,-0.1725,-0.9623,0.9607,0.6535766464616066,0.1226799999999999,0.08996,0.64,0.32
2025-11-21,133717,25,0.1409359999999999,-0.7783,0.8854,0.5557547292682268,0.05976,0.09344,0.32,0.4
2025-11-22,105407,25,0.1580079999999999,-0.9657,0.802,0.5602200588483065,0.07632,0.10064,0.28,0.6
2025-11-23,110485,25,-0.0215599999999999,-0.9079,0.9205,0.6525774718759451,0.1082,0.1056,0.44,0.48
2025-11-24,136200,25,-0.035812,-0.886,0.9382,0.5135506863553002,0.07636,0.07876,0.48,0.48
2025-11-25,125745,25,-0.1469639999999999,-0.9501,0.7184,0.513847978982111,0.1123199999999999,0.05892,0.48,0.36
2025-11-26,125712,25,0.175872,-0.8225,0.9796,0.5948392478779456,0.04624,0.12104,0.32,0.52
2025-11-27,126358,25,-0.20374,-0.9744,0.8689,0.5288769588477078,0.1154,0.0700399999999999,0.52,0.24
2025-11-28,158262,25,-0.142656,-0.8885,0.8689,0.5706681516117751,0.12,0.0796399999999999,0.6,0.28
2025-11-29,140822,25,0.10634,-0.9676,0.9735,0.5660260813778815,0.07476,0.08764,0.28,0.52
2025-11-30,94894,25,-0.263704,-0.9169,0.9017,0.5689436193367494,0.12852,0.0658,0.64,0.28
2025-12-01,127188,25,0.02318,-0.9062,0.9571,0.5645175937028003,0.0932,0.10424,0.4,0.4
2025-12-02,106769,25,-0.048624,-0.875,0.908,0.5746118309119644,0.10332,0.08512,0.44,0.44
2025-12-03,129417,25,-0.204888,-0.9794,0.8442,0.5655733694720783,0.12512,0.05596,0.56,0.28
2025-12-04,142035,25,-0.075456,-0.9274,0.9001,0.6089557987768899,0.1312,0.10904,0.4,0.44
2025-12-05,181107,25,-0.197456,-0.8591,0.7369,0.4554236762224818,0.10596,0.0624399999999999,0.64,0.2
2025-12-06,101743,25,-0.189708,-0.9485,0.875,0.5960774606844315,0.1353599999999999,0.0807199999999999,0.6,0.32
2025-12-07,87177,25,0.005456,-0.765,0.9106,0.4996658844307864,0.08868,0.09008,0.4,0.4
2025-12-08,63712,25,-0.1439919999999999,-0.886,0.9217,0.5714797353677556,0.1153999999999999,0.08848,0.6,0.36
2025-12-09,157747,25,-0.098284,-0.9779,0.9081,0.5922072398611824,0.12056,0.0778,0.44,0.36
2025-12-10,125046,25,-0.189596,-0.9578,0.8555,0.5843769759187984,0.12308,0.05516,0.56,0.28
2025-12-11,85735,25,-0.285796,-0.925,0.7184,0.4364387173292489,0.12844,0.06012,0.72,0.16
2025-12-12,90800,25,-0.04874,-0.9628,0.9118,0.5868151150064218,0.11016,0.0897199999999999,0.44,0.4
2025-12-13,138859,25,-0.010504,-0.9246,0.875,0.5755229812822421,0.09616,0.07888,0.44,0.48
2025-12-14,99320,25,-0.209612,-0.9729,0.6597,0.5476887497986425,0.11588,0.04684,0.48,0.28
2025-12-15,262947,25,-0.5509,-0.9796,0.4976,0.5006381839212826,0.2062799999999999,0.0492,0.8,0.2
2025-12-16,320517,25,-0.283456,-0.9509,0.9169,0.6209228422791353,0.16436,0.06524,0.64,0.28
2025-12-17,359568,25,-0.039108,-0.9723,0.8126,0.580904153140602,0.10496,0.07864,0.36,0.44
2025-12-18,332507,25,-0.05986,-0.9643,0.7823,0.538407983596083,0.10688,0.07444,0.4,0.48
2025-12-19,319648,25,-0.1908359999999999,-0.9643,0.7964,0.5729460706768134,0.132,0.07228,0.48,0.28
2025-12-20,396153,25,-0.083788,-0.9493,0.8979,0.646837164869181,0.1204,0.07636,0.52,0.36
2025-12-21,421826,25,-0.023064,-0.9413,0.9217,0.5368754566042296,0.09224,0.0953999999999999,0.4,0.36
2025-12-22,413746,25,-0.16376,-0.9413,0.9246,0.6098119618374176,0.1153599999999999,0.0765199999999999,0.56,0.36
2025-12-23,407692,25,-0.311988,-0.936,0.8591,0.5218475366004902,0.13036,0.04572,0.6,0.28
2025-12-24,530950,25,0.077212,-0.9595,0.9413,0.6767612780412307,0.0874,0.11292,0.44,0.48
2025-12-25,346956,25,-0.22194,-0.9186,0.7635,0.5394991721958431,0.14012,0.07524,0.56,0.24
2025-12-26,308512,25,-0.1331439999999999,-0.9571,0.6207,0.4362189992010893,0.08728,0.04888,0.48,0.28
2025-12-27,318712,25,-0.143768,-0.875,0.9545,0.5380234245606784,0.10308,0.07988,0.56,0.32
2025-12-28,284581,25,-0.1014359999999999,-0.9042,0.9509,0.6797077524230543,0.1266399999999999,0.11072,0.52,0.44
2025-12-29,262074,25,-0.360092,-0.9468,0.8442,0.5331224579175032,0.15552,0.04936,0.64,0.2
2025-12-30,320115,25,-0.2118959999999999,-0.9723,0.9169,0.5715195433088881,0.1465199999999999,0.0960399999999999,0.64,0.28
2025-12-31,270232,25,-0.23186,-0.9493,0.9337,0.6357143880706178,0.13468,0.0816399999999999,0.6,0.36
2026-01-01,224773,25,-0.101736,-0.959,0.9595,0.5861876777142282,0.0970399999999999,0.0790399999999999,0.48,0.36
2026-01-02,213862,25,-0.127868,-0.9136,0.8807,0.5422272525205645,0.098,0.06212,0.48,0.28
2026-01-03,260175,25,-0.0973199999999999,-0.9485,0.8788,0.4737562444971042,0.10088,0.07252,0.52,0.28
2026-01-04,13999954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,18472054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06,411039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07,13747857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,332533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,16249019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10,228597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11,12203306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,182063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13,292021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14,247465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-15,205002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16,126872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-18,0,25,-0.09373999999999999,-0.9738,0.802,0.6100167814085118,0.11100000000000002,0.08195999999999999,0.52,0.36
